Order_ID,Order_Date,Product,Category,State,City,Region,Quantity,Sales,Profit,Latitude,Longitude
Ord-0462,2025-04-23,Keyboard,Electronics,Maharashtra,Pune,West,3,10577.05,1834.37,18.5204,73.8567
Ord-0463,2025-04-15,Cabinet,Furniture,Maharashtra,Mumbai,West,3,31807.34,7636.73,19.076,72.8777
Ord-0464,2025-07-29,Phone,Electronics,Telangana,Hyderabad,South,3,90617.3,7405.45,17.385,78.4867
Ord-0465,2025-03-25,Chair,Furniture,Gujarat,Ahmedabad,West,1,5051.32,1154.37,23.0225,72.5714
Ord-0466,2025-12-16,Keyboard,Electronics,Chandigarh,Chandigarh,North,2,6967.79,1539.41,30.7333,76.7794
Ord-0467,2025-08-23,Phone,Electronics,Karnataka,Bengaluru,South,1,30752.36,5244.01,12.9716,77.5946
Ord-0468,2026-07-28,Desk,Furniture,Maharashtra,Mumbai,West,5,58313.18,13687.44,19.076,72.8777
Ord-0469,2025-04-17,Bookshelf,Furniture,Maharashtra,Mumbai,West,1,8209.16,1197.36,19.076,72.8777
Ord-0470,2025-01-30,Monitor,Electronics,Maharashtra,Pune,West,3,49354.41,8500.35,18.5204,73.8567
Ord-0471,2025-02-10,Phone,Electronics,West Bengal,Kolkata,East,3,88292.0,15757.94,22.5726,88.3639
Ord-0472,2025-04-28,Table,Furniture,Uttar Pradesh,Lucknow,North,3,45215.81,6470.35,26.8467,80.9462
Ord-0473,2025-07-15,Laptop,Electronics,Rajasthan,Jaipur,North,2,93003.48,14247.2,26.9124,75.7873
Ord-0474,2025-07-21,Table,Furniture,Delhi,New Delhi,North,1,14433.87,1533.72,28.6139,77.209
Ord-0475,2026-04-20,Phone,Electronics,West Bengal,Kolkata,East,4,108144.94,15745.76,22.5726,88.3639
Ord-0476,2026-03-16,Laptop,Electronics,Bihar,Patna,East,1,51094.09,9349.32,25.5941,85.1376
Ord-0477,2026-03-10,Chair,Furniture,West Bengal,Kolkata,East,1,4594.73,498.3,22.5726,88.3639
Ord-0478,2025-06-04,Table,Furniture,Delhi,New Delhi,North,3,44808.49,4619.04,28.6139,77.209
Ord-0479,2025-09-19,Chair,Furniture,Bihar,Patna,East,3,14547.56,1559.56,25.5941,85.1376
Ord-0480,2025-06-19,Keyboard,Electronics,Kerala,Kochi,South,2,7434.1,741.5,9.9312,76.2673
Ord-0481,2025-07-20,Keyboard,Electronics,West Bengal,Kolkata,East,3,11129.08,2031.06,22.5726,88.3639
Ord-0482,2025-03-09,Monitor,Electronics,Maharashtra,Mumbai,West,1,17449.06,2405.63,19.076,72.8777
Ord-0483,2026-01-14,Keyboard,Electronics,Delhi,New Delhi,North,1,3498.84,602.11,28.6139,77.209
Ord-0484,2026-07-17,Tablet,Electronics,Uttar Pradesh,Lucknow,North,3,62991.72,7816.45,26.8467,80.9462
Ord-0485,2025-10-27,Laptop,Electronics,Telangana,Hyderabad,South,5,240410.16,30277.76,17.385,78.4867
Ord-0486,2025-10-07,Desk,Furniture,Kerala,Kochi,South,4,46200.47,8255.08,9.9312,76.2673
Ord-0487,2026-03-11,Tablet,Electronics,Odisha,Bhubaneswar,East,5,111399.44,18170.66,20.2961,85.8245
Ord-0488,2025-06-14,Laptop,Electronics,Odisha,Bhubaneswar,East,3,158768.5,29527.61,20.2961,85.8245
Ord-0489,2025-03-05,Keyboard,Electronics,Uttar Pradesh,Lucknow,North,4,14748.45,2962.23,26.8467,80.9462
Ord-0490,2025-05-20,Keyboard,Electronics,Kerala,Kochi,South,2,7209.9,1230.55,9.9312,76.2673
Ord-0491,2025-07-03,Keyboard,Electronics,Chandigarh,Chandigarh,North,3,10488.22,942.01,30.7333,76.7794
Ord-0492,2025-05-27,Bookshelf,Furniture,Rajasthan,Jaipur,North,2,19258.7,2027.85,26.9124,75.7873
Ord-0493,2025-08-04,Monitor,Electronics,Telangana,Hyderabad,South,2,35584.39,6007.2,17.385,78.4867
Ord-0494,2025-03-23,Bookshelf,Furniture,Uttar Pradesh,Lucknow,North,3,27105.58,6156.98,26.8467,80.9462
Ord-0495,2026-05-26,Tablet,Electronics,West Bengal,Kolkata,East,4,91976.38,14808.4,22.5726,88.3639
Ord-0496,2025-05-27,Table,Furniture,Tamil Nadu,Chennai,South,4,54034.21,10203.48,13.0827,80.2707
Ord-0497,2025-10-14,Tablet,Electronics,Chandigarh,Chandigarh,North,3,59765.79,14652.22,30.7333,76.7794
Ord-0498,2025-11-16,Phone,Electronics,Uttar Pradesh,Lucknow,North,5,135824.84,31001.78,26.8467,80.9462
Ord-0499,2025-10-13,Keyboard,Electronics,Bihar,Patna,East,4,14627.18,1863.34,25.5941,85.1376
Ord-0500,2026-05-03,Tablet,Electronics,Tamil Nadu,Chennai,South,3,61783.73,15389.73,13.0827,80.2707
